CustomerId,total_transaction_amount,avg_transaction_amount,transaction_count,std_transaction_amount,is_high_risk
CustomerId_2266,23768355.5,308679.94155844155,77,893459.0220826697,0
CustomerId_2267,132561.0,8285.0625,16,22238.177669550623,1
CustomerId_2268,475.0,237.5,2,371.23106012293744,0
CustomerId_2269,19000.0,3166.6666666666665,6,7626.707459098367,1
CustomerId_2272,21000.0,2625.0,8,4688.51179556401,1
CustomerId_2273,158342.0,9314.235294117647,17,9206.385824044986,0
CustomerId_2275,1000.0,1000.0,1,0.0,1
CustomerId_2276,48270.0,661.2328767123288,73,632.4828614399133,0
CustomerId_2277,20000.0,4000.0,5,6745.368781616021,0
CustomerId_2279,40000.0,5714.285714285715,7,9516.902257112268,0
CustomerId_2280,1000.0,1000.0,1,0.0,1
CustomerId_2281,1950.0,278.57142857142856,7,702.1438259936153,0
CustomerId_2282,-14800.0,-2114.285714285714,7,1607.7194732794353,0
CustomerId_2283,1000.0,1000.0,1,0.0,0
CustomerId_2284,15465.0,618.6,25,716.2045797116909,0
CustomerId_2286,500.0,500.0,1,0.0,1
CustomerId_2287,116275.0,10570.454545454546,11,29761.86909911283,1
CustomerId_2288,271500.0,3878.5714285714284,70,7115.056353614768,0
CustomerId_2289,50000.0,2380.9523809523807,21,5774.73973851801,0
CustomerId_2290,20000.0,4000.0,5,6558.963332722634,1
CustomerId_2291,500.0,125.0,4,857.846140050767,1
CustomerId_2292,3058000.0,1019333.3333333334,3,1542945.6676543516,1
CustomerId_2294,23960.0,1597.3333333333333,15,2880.762465208192,1
CustomerId_2295,5900.0,1475.0,4,1330.100246848585,0
CustomerId_2296,2000.0,500.0,4,0.0,0
CustomerId_2297,21000.0,1105.2631578947369,19,2328.3664240575113,0
CustomerId_2298,134092.0,6385.333333333333,21,19374.82888010455,1
CustomerId_2299,20000.0,2857.1428571428573,7,5778.655305765966,0
CustomerId_2300,975.0,487.5,2,724.7844507162113,1
CustomerId_2301,772123.1,3271.7080508474573,236,9330.598571685257,0
CustomerId_2302,30000.0,5000.0,6,6511.528238439882,0
CustomerId_2303,13074000.0,1188545.4545454546,11,1896617.5873716013,0
CustomerId_2305,4000.0,1333.3333333333333,3,7767.453465154029,0
CustomerId_2306,201820.0,3308.5245901639346,61,4321.530047743729,0
CustomerId_2307,2000.0,500.0,4,0.0,0
CustomerId_2308,144095.0,1000.6597222222222,144,1740.1570589159555,0
CustomerId_2309,10000.0,10000.0,1,0.0,0
CustomerId_2310,40000.0,4444.444444444444,9,6463.573143221772,0
CustomerId_2311,6360.0,489.2307692307692,13,1046.6152710719568,1
CustomerId_2313,40000.0,5714.285714285715,7,6237.368187365718,0
CustomerId_2315,100000.0,4000.0,25,5916.079783099617,0
CustomerId_2317,1000.0,1000.0,1,0.0,1
CustomerId_2321,42635.0,1639.8076923076924,26,2381.5423493061094,0
CustomerId_2322,20000.0,4000.0,5,5533.534132902769,0
CustomerId_2323,31703.0,2264.5,14,3759.9464552243085,0
CustomerId_2324,520100.0,3210.4938271604938,162,12443.266263123709,1
CustomerId_2325,730000.0,66363.63636363637,11,34719.656470860216,0
CustomerId_2326,17925.0,1991.6666666666667,9,2418.7419250511202,0
CustomerId_2327,9000.0,2250.0,4,6601.767440112787,1
CustomerId_2328,20000.0,4000.0,5,6745.368781616021,0
CustomerId_2329,336341.0,10849.709677419354,31,20867.57453434003,0
CustomerId_2330,20000.0,4000.0,5,6745.368781616021,0
CustomerId_2332,49796.0,3319.733333333333,15,6379.075979511527,0
CustomerId_2333,1000.0,1000.0,1,0.0,1
CustomerId_2334,9000.0,2250.0,4,6601.767440112787,1
CustomerId_2335,5000.0,5000.0,1,0.0,1
CustomerId_2336,9000.0,2250.0,4,6601.767440112787,1
CustomerId_2338,40000.0,5714.285714285715,7,6237.368187365718,0
CustomerId_2340,2490.0,415.0,6,862.1774759294052,0
CustomerId_2341,-10500.0,-2100.0,5,4849.742261192856,1
CustomerId_2342,500.0,500.0,1,0.0,0
CustomerId_2343,127188.0,1987.3125,64,4132.382055951411,0
CustomerId_2344,74000.0,24666.666666666668,3,47961.7903474561,1
CustomerId_2345,19000.0,3166.6666666666665,6,7626.707459098367,1
CustomerId_2346,11750.0,5875.0,2,5833.630944789017,1
CustomerId_2347,20000.0,20000.0,1,0.0,0
CustomerId_2348,95120.0,2570.810810810811,37,5335.610778521976,0
CustomerId_2349,1124929.5,2324.2345041322315,484,6853.191202244491,0
CustomerId_2352,20000.0,3333.3333333333335,6,6088.2400303098,0
CustomerId_2353,6279578.0,114174.14545454546,55,171597.52521033565,0
CustomerId_2356,5000.0,5000.0,1,0.0,1
CustomerId_2357,2000.0,2000.0,1,0.0,1
CustomerId_2359,110000.0,36666.666666666664,3,54848.27557301444,0
CustomerId_2360,45990.0,1839.6,25,2900.552720316135,1
CustomerId_2361,1000.0,1000.0,1,0.0,0
CustomerId_2362,950.0,237.5,4,962.0940702446928,1
CustomerId_2363,160000.0,5925.925925925926,27,8700.998731029613,0
CustomerId_2365,500.0,500.0,1,0.0,0
CustomerId_2366,1100000.0,183333.33333333334,6,8164.965809277261,1
CustomerId_2368,40000.0,4444.444444444444,9,6463.573143221772,0
CustomerId_2369,3700.0,740.0,5,1089.954127475097,1
CustomerId_2371,49000.0,6125.0,8,5986.592162013854,1
CustomerId_2372,5000.0,5000.0,1,0.0,0
CustomerId_2373,140800.0,12800.0,11,19786.10623644784,0
CustomerId_2374,1450.0,241.66666666666666,6,693.1209610642768,0
CustomerId_2375,22000.0,7333.333333333333,3,4618.802153517006,0
CustomerId_2376,500.0,500.0,1,0.0,1
CustomerId_2381,6390.0,580.9090909090909,11,868.4060633765122,1
CustomerId_2384,28250.0,3531.25,8,5675.633224583844,0
CustomerId_2386,78.0,26.0,3,1050.8225349696304,1
CustomerId_2388,105000.0,52500.0,2,67175.14421272202,1
CustomerId_2389,1000.0,1000.0,1,0.0,1
CustomerId_2391,20000.0,4000.0,5,6745.368781616021,0
CustomerId_2393,158800.0,7561.9047619047615,21,10189.724048789358,0
CustomerId_2396,3250.0,1625.0,2,883.8834764831844,1
CustomerId_2397,500.0,500.0,1,0.0,1
CustomerId_2398,50000.0,50000.0,1,0.0,1
CustomerId_2400,44000.0,5500.0,8,11237.691679598363,1
CustomerId_2401,76650.0,5475.0,14,7578.125148691513,0
CustomerId_2402,17620.0,927.3684210526316,19,1194.5982221151603,0
CustomerId_2403,80000.0,3809.5238095238096,21,7151.007255058882,0
CustomerId_2404,5980.0,1196.0,5,2282.998028908479,1
CustomerId_2405,2000.0,2000.0,1,0.0,0
CustomerId_2406,18625.0,846.5909090909091,22,1459.7842195107012,0
CustomerId_2407,2930.0,488.3333333333333,6,1055.6593516218509,1
CustomerId_2408,59000.0,8428.57142857143,7,9606.545387688244,1
CustomerId_2409,1000.0,1000.0,1,0.0,1
CustomerId_2414,220010.0,6470.882352941177,34,9176.421157426626,0
CustomerId_2415,5000.0,5000.0,1,0.0,0
CustomerId_2416,114524.0,2009.1929824561403,57,8161.113919589733,1
CustomerId_2417,1027145.2,8283.429032258064,124,22823.50794827926,0
CustomerId_2419,100000.0,7142.857142857143,14,9638.5216138731,0
CustomerId_2420,6900.0,383.3333333333333,18,224.59113177191176,1
CustomerId_2422,6095.0,468.84615384615387,13,759.4749113865718,0
CustomerId_2423,33980.0,11326.666666666666,3,18776.584708975523,0
CustomerId_2424,53320.0,1367.179487179487,39,2074.1414821533276,0
CustomerId_2425,180000.0,5142.857142857143,35,6015.973136002956,0
CustomerId_2426,4175.0,695.8333333333334,6,870.7606827749325,1
CustomerId_2427,425200.0,6346.268656716418,67,6839.398528362,0
CustomerId_2428,1000.0,500.0,2,0.0,0
CustomerId_2431,20000.0,4000.0,5,6745.368781616021,0
CustomerId_2432,53000.0,26500.0,2,33234.018715767736,1
CustomerId_2433,220000.0,7333.333333333333,30,9411.413955600836,0
CustomerId_2434,17900.0,2983.3333333333335,6,6908.014668967247,0
CustomerId_2435,40000.0,3333.3333333333335,12,8679.477710861025,0
CustomerId_2436,2500.0,2500.0,1,0.0,1
CustomerId_2437,60000.0,3333.3333333333335,18,7228.131318185992,1
CustomerId_2438,49000.0,5444.444444444444,9,6930.20762876393,1
CustomerId_2440,34950.0,3883.3333333333335,9,6277.7384462878035,0
CustomerId_2441,28735.0,926.9354838709677,31,1964.3008414443357,0
CustomerId_2443,950.0,237.5,4,962.0940702446928,1
CustomerId_2444,1000.0,1000.0,1,0.0,0
CustomerId_2445,17743762.0,322613.85454545455,55,1184937.5072447744,0
CustomerId_2446,210623.0,3397.1451612903224,62,5502.02213749941,1
CustomerId_2447,12600.0,1400.0,9,1799.5225061109961,1
CustomerId_2451,1000.0,1000.0,1,0.0,1
CustomerId_2454,9980.0,665.3333333333334,15,866.6179473485803,0
CustomerId_2455,51000.0,25500.0,2,34648.23227814083,1
CustomerId_2456,12000.0,12000.0,1,0.0,0
CustomerId_2457,52817.0,2400.7727272727275,22,2423.36420885194,0
CustomerId_2458,500.0,500.0,1,0.0,1
CustomerId_2459,818115.0,2050.4135338345864,399,5421.228838790144,0
CustomerId_2461,5450.0,778.5714285714286,7,410.13934914158835,1
CustomerId_2462,20000.0,4000.0,5,6745.368781616021,0
CustomerId_2463,6700.0,957.1428571428571,7,1198.759279223235,1
CustomerId_2465,1000.0,1000.0,1,0.0,1
CustomerId_2468,1800.0,900.0,2,141.4213562373095,1
CustomerId_2469,120000.0,4285.714285714285,28,6069.70096802716,0
CustomerId_2470,20500.0,10250.0,2,13788.582233137677,1
CustomerId_2471,1500.0,750.0,2,353.5533905932738,0
CustomerId_2474,40000.0,3636.3636363636365,11,5869.799439039247,0
CustomerId_2477,611700.5,1973.2274193548387,310,5375.130091062697,0
CustomerId_2480,10000.0,10000.0,1,0.0,0
CustomerId_2481,20000.0,3333.3333333333335,6,6088.2400303098,0
CustomerId_2482,-3835.0,-383.5,10,826.6735550788272,0
CustomerId_2485,5000.0,5000.0,1,0.0,0
CustomerId_2488,80000.0,40000.0,2,0.0,0
CustomerId_2489,10000.0,10000.0,1,0.0,0
CustomerId_2490,5000.0,5000.0,1,0.0,0
CustomerId_2491,311200.0,3661.176470588235,85,5418.088536112534,0
CustomerId_2492,19000.0,3166.6666666666665,6,7626.707459098367,1
CustomerId_2493,1000.0,1000.0,1,0.0,0
CustomerId_2494,3900.0,1300.0,3,3235.737937472687,0
CustomerId_2495,2950.0,491.6666666666667,6,842.8621872326856,1
CustomerId_2496,30000.0,15000.0,2,0.0,0
CustomerId_2497,280500.0,140250.0,2,197636.34534164003,1
CustomerId_2498,16850.0,2808.3333333333335,6,2745.981913026134,0
CustomerId_2501,119000.0,14875.0,8,28612.87172884659,0
CustomerId_2503,1500.0,1500.0,1,0.0,1
CustomerId_2504,20000.0,3333.3333333333335,6,6088.2400303098,0
CustomerId_2505,6000.0,1500.0,4,1914.854215512676,0
CustomerId_2506,40000.0,4444.444444444444,9,6559.556218051475,0
CustomerId_2508,60000.0,4285.714285714285,14,6157.27926214882,0
CustomerId_2512,1000.0,1000.0,1,0.0,1
CustomerId_2513,19000.0,3166.6666666666665,6,7626.707459098367,1
CustomerId_2514,8950.0,559.375,16,752.5199332908065,0
CustomerId_2515,13470.0,1122.5,12,3152.846116822646,0
CustomerId_2519,36115.0,1203.8333333333333,30,1221.4114809297996,0
CustomerId_2520,24050.0,1717.857142857143,14,2097.650438618733,0
CustomerId_2522,1000.0,1000.0,1,0.0,1
CustomerId_2523,2980.0,596.0,5,1142.838571277676,1
CustomerId_2525,20000.0,20000.0,1,0.0,1
CustomerId_2526,1000.0,1000.0,1,0.0,0
CustomerId_2527,3980.0,796.0,5,456.1578674099571,1
CustomerId_2528,1695194.3,2779.007049180328,610,22872.844886611598,0
CustomerId_2529,137000.0,2174.6031746031745,63,4170.904143258129,0
CustomerId_2530,24000.0,2000.0,12,3789.938833759242,1
CustomerId_2531,188005.75,1413.577067669173,133,2774.7502819289566,0
CustomerId_2532,10000.0,10000.0,1,0.0,0
CustomerId_2534,1000.0,1000.0,1,0.0,1
CustomerId_2535,195100.0,13935.714285714286,14,28474.350323995568,1
CustomerId_2536,500.0,500.0,1,0.0,0
CustomerId_2537,75526.0,5035.066666666667,15,7549.050228497686,0
CustomerId_2538,9000.0,2250.0,4,6601.767440112787,1
CustomerId_2539,40000.0,5000.0,8,6000.0,0
CustomerId_2541,1000.0,1000.0,1,0.0,0
CustomerId_2543,9000.0,2250.0,4,6601.767440112787,1
CustomerId_2544,180485.0,1298.453237410072,139,1379.4106923989898,0
CustomerId_2545,5800.0,644.4444444444445,9,1017.1788327417052,0
CustomerId_2546,144740.0,1327.8899082568807,109,2576.518277096444,0
CustomerId_2548,39001.0,1147.0882352941176,34,2557.441087536726,1
CustomerId_2549,25000.0,3571.4285714285716,7,5593.363414414826,0
CustomerId_2550,50000.0,4166.666666666667,12,5886.553758483409,0
CustomerId_2552,10504.0,1500.5714285714287,7,956.0346676320298,1
CustomerId_2554,103450.0,20690.0,5,29119.890109682765,1
CustomerId_2555,42500.0,14166.666666666666,3,23239.693055919077,1
CustomerId_2556,50000.0,50000.0,1,0.0,1
CustomerId_2557,1500.0,750.0,2,353.5533905932738,0
CustomerId_2558,500.0,500.0,1,0.0,1
CustomerId_2559,1000.0,1000.0,1,0.0,0
CustomerId_2560,20000.0,4000.0,5,6745.368781616021,0
CustomerId_2561,40000.0,40000.0,1,0.0,0
CustomerId_2562,200250.0,9535.714285714286,21,24487.424897573157,0
CustomerId_2564,164000.0,4685.714285714285,35,6062.281790233912,0
CustomerId_2565,1950.0,487.5,4,1297.674201536477,0
CustomerId_2569,5695.0,569.5,10,874.3710437921776,1
CustomerId_2570,500.0,500.0,1,0.0,1
CustomerId_2571,11890.0,990.8333333333334,12,1550.4688929091055,0
CustomerId_2572,20000.0,10000.0,2,0.0,0
CustomerId_2574,120022.5,2069.353448275862,58,6107.776617608238,0
CustomerId_2576,-5000.0,-5000.0,1,0.0,1
CustomerId_2577,130000.0,18571.428571428572,7,16681.89780228,1
CustomerId_2579,1000.0,1000.0,1,0.0,0
CustomerId_2580,22002.46,2444.717777777778,9,3783.619517980692,1
CustomerId_2582,40000.0,6666.666666666667,6,9831.92080250175,1
CustomerId_2584,142568.0,35642.0,4,70913.45045899262,0
CustomerId_2587,31000.0,15500.0,2,13435.028842544403,0
CustomerId_2588,403603.0,2306.302857142857,175,5428.693513021813,1
CustomerId_2589,70000.0,4117.64705882353,17,9013.686488759582,1
CustomerId_2591,10000.0,10000.0,1,0.0,1
CustomerId_2592,40000.0,6666.666666666667,6,9831.92080250175,0
CustomerId_2594,1055000.0,351666.6666666667,3,548482.7557301444,0
CustomerId_2595,149819.0,1896.4430379746836,79,4261.087936638367,1
CustomerId_2596,375.0,93.75,4,821.6789214772399,1
CustomerId_2597,4800.0,1600.0,3,2163.3307652783938,0
CustomerId_2598,22670.0,1333.5294117647059,17,2362.4641298241722,1
CustomerId_2599,20000.0,3333.3333333333335,6,7814.516406449389,0
CustomerId_2600,-1000.0,-1000.0,1,0.0,0
CustomerId_2601,21830.0,1819.1666666666667,12,2231.947613971966,0
CustomerId_2602,6300.0,484.61538461538464,13,747.8119793171652,1
CustomerId_2603,80000.0,5714.285714285715,14,9019.795080638101,0
CustomerId_2604,253434.0,3471.698630136986,73,7678.31310626981,0
CustomerId_2605,60000.0,5454.545454545455,11,6202.638734661828,0
CustomerId_2607,143400.0,937.2549019607843,153,1433.0174482419757,0
CustomerId_2609,118630.0,2281.346153846154,52,9122.097503218227,1
CustomerId_2610,-50.0,-16.666666666666668,3,1000.4165798972613,0
CustomerId_2612,685635.45,1288.788439849624,532,4035.56784873629,0
CustomerId_2613,500.0,500.0,1,0.0,1
CustomerId_2614,40000.0,5714.285714285715,7,6237.368187365718,0
CustomerId_2615,29430.0,2263.846153846154,13,3531.146033187003,0
CustomerId_2616,1880.0,376.0,5,1151.4686274493108,0
CustomerId_2617,60000.0,6000.0,10,7241.853660800143,0
CustomerId_2618,19000.0,3166.6666666666665,6,7626.707459098367,1
CustomerId_2619,500.0,500.0,1,0.0,0
CustomerId_2621,2000.0,2000.0,1,0.0,1
CustomerId_2623,48548.0,3236.5333333333333,15,4660.636833656758,1
CustomerId_2625,1000.0,1000.0,1,0.0,1
CustomerId_2626,2000.0,2000.0,1,0.0,1
CustomerId_2627,20000.0,4000.0,5,6745.368781616021,0
CustomerId_2628,10000.0,10000.0,1,0.0,1
CustomerId_2630,159000.0,31800.0,5,44144.08227611035,1
CustomerId_2631,1000.0,1000.0,1,0.0,0
CustomerId_2632,29935.0,997.8333333333334,30,2024.1961818142192,0
CustomerId_2633,18980.0,2372.5,8,3971.037108147658,1
CustomerId_2634,8500.0,2125.0,4,5452.44593431853,0
CustomerId_2635,50.0,50.0,1,0.0,0
CustomerId_2636,82000.0,82000.0,1,0.0,0
CustomerId_2637,39000.0,5571.428571428572,7,9431.456989902512,1
CustomerId_2638,20000.0,4000.0,5,6745.368781616021,0
CustomerId_2639,5895.0,982.5,6,1594.659054469011,0
CustomerId_2641,55030.2,6114.466666666666,9,8474.81620803661,0
CustomerId_2642,11386.5,542.2142857142857,21,707.5851993122201,0
CustomerId_2643,589576.85,3904.4824503311256,151,5392.512587426998,0
CustomerId_2644,3960.0,396.0,10,321.8764428230877,0
CustomerId_2645,1425.0,712.5,2,1113.6931803688124,1
CustomerId_2647,49694.0,871.8245614035088,57,972.9801077618445,0
CustomerId_2648,-510.0,-170.0,3,762.6925986267338,0
CustomerId_2649,956870.0,2665.376044568245,359,6455.161401215109,0
CustomerId_2651,67675.0,1538.0681818181818,44,4291.46749659285,0
CustomerId_2652,2000.0,1000.0,2,0.0,1
CustomerId_2653,40000.0,6666.666666666667,6,8891.943919451283,0
CustomerId_2654,7740.0,703.6363636363636,11,697.1158114298187,1
CustomerId_2655,1000.0,1000.0,1,0.0,0
CustomerId_2656,310475.0,62095.0,5,133113.02105729553,0
CustomerId_2659,111090.0,1821.1475409836066,61,2637.1421389834463,0
CustomerId_2662,992392.3200000001,8629.498434782608,115,23309.06974558761,0
CustomerId_2663,4975.0,710.7142857142857,7,1077.40594551384,0
CustomerId_2664,30000.0,3333.3333333333335,9,7176.350047203661,0
CustomerId_2665,43600.0,2076.190476190476,21,5171.90243159176,1
CustomerId_2666,2500.0,2500.0,1,0.0,1
CustomerId_2667,74000.0,24666.666666666668,3,47961.7903474561,1
CustomerId_2668,4470.0,1117.5,4,867.1168702468351,1
CustomerId_2669,990.0,330.0,3,294.44863728670913,1
CustomerId_2670,30000.0,3333.3333333333335,9,7262.9195231669755,0
CustomerId_2671,8411.0,1682.2,5,2127.5676722492285,0
CustomerId_2672,188257.25,7240.663461538462,26,16009.8397538736,0
CustomerId_2674,100500.0,33500.0,3,28578.838324886474,0
CustomerId_2675,17815.0,349.3137254901961,51,478.64811668682364,0
CustomerId_2676,28300.0,1286.3636363636363,22,1608.1031282214678,0
CustomerId_2677,40000.0,4000.0,10,6164.414002968976,0
CustomerId_2678,10000.0,1666.6666666666667,6,5192.943930629973,0
CustomerId_2679,50000.0,5000.0,10,6342.099196813483,0
CustomerId_2681,45000.0,7500.0,6,6123.724356957945,0
CustomerId_2682,40000.0,3333.3333333333335,12,4749.800633774649,1
CustomerId_2683,793386.0,10578.48,75,13695.190580519746,0
CustomerId_2684,1000.0,1000.0,1,0.0,1
CustomerId_2685,80000.0,5714.285714285715,14,9019.795080638101,1
CustomerId_2686,980.0,245.0,4,959.218431849597,0
CustomerId_2687,20000.0,4000.0,5,6745.368781616021,0
CustomerId_2689,115000.0,5000.0,23,6075.285253310408,0
CustomerId_2690,1000.0,1000.0,1,0.0,1
CustomerId_2691,11900.0,2380.0,5,2433.5159748807896,0
CustomerId_2693,4920.0,702.8571428571429,7,1261.34470950271,0
CustomerId_2694,1000.0,1000.0,1,0.0,0
CustomerId_2696,215119.0,811.7698113207547,265,1931.8227193728706,0
CustomerId_2697,31195.0,588.5849056603773,53,1631.5900035755853,0
CustomerId_2698,500.0,500.0,1,0.0,1
CustomerId_2700,10200.0,1457.142857142857,7,10633.101952998342,0
CustomerId_2701,60000.0,2857.1428571428573,21,6010.704736432444,0
CustomerId_2703,500000.0,500000.0,1,0.0,1
CustomerId_2704,100000.0,4166.666666666667,24,5975.796593554388,0
CustomerId_2705,160000.0,160000.0,1,0.0,1
CustomerId_2706,172524.0,1113.058064516129,155,3436.937454774991,0
CustomerId_2707,4464.9,1116.225,4,894.4039742569722,1
CustomerId_2708,450.0,112.5,4,856.7136822377319,0
CustomerId_2709,8025.0,573.2142857142857,14,814.1206845492803,1
CustomerId_2710,670108.0,3851.1954022988507,174,12406.866312012096,0
CustomerId_2712,500.0,500.0,1,0.0,0
CustomerId_2713,15000.0,7500.0,2,3535.5339059327375,0
CustomerId_2717,1000.0,1000.0,1,0.0,0
CustomerId_2719,500.0,500.0,1,0.0,1
CustomerId_2720,19000.0,3166.6666666666665,6,7626.707459098367,1
CustomerId_2722,37000.0,9250.0,4,17442.76354251241,1
CustomerId_2723,4890.0,1222.5,4,1530.5853999913454,1
CustomerId_2724,20000.0,20000.0,1,0.0,1
CustomerId_2727,5662.5,1415.625,4,2649.1621120334135,0
CustomerId_2728,1250976.6,2134.7723549488055,586,5268.094458782343,0
CustomerId_2730,10000.0,10000.0,1,0.0,1
CustomerId_2731,2000000.0,1000000.0,2,0.0,1
CustomerId_2732,1000.0,1000.0,1,0.0,1
CustomerId_2733,40000.0,4444.444444444444,9,6559.556218051475,0
CustomerId_2734,20000.0,5000.0,4,9695.359714832657,1
CustomerId_2735,12410.0,730.0,17,798.1619509848862,0
CustomerId_2736,57750.0,7218.75,8,11496.457140602677,0
CustomerId_2737,50000.0,3571.4285714285716,14,7303.4689936125105,0
CustomerId_2738,64880.0,2949.090909090909,22,2778.3103962676055,0
CustomerId_2739,363094.0,5952.360655737705,61,38432.43594935264,0
CustomerId_2740,3900.0,975.0,4,1844.5866745696717,1
CustomerId_2741,1000.0,1000.0,1,0.0,1
CustomerId_2742,1000.0,1000.0,1,0.0,1
CustomerId_2743,182539.8,2199.2746987951805,83,4075.5929180751405,0
CustomerId_2745,75910.0,3300.4347826086955,23,4901.057843383377,1
CustomerId_2746,49750.0,3109.375,16,5769.639467361313,0
CustomerId_2747,123456.0,8818.285714285714,14,8442.358651727349,1
CustomerId_2749,54350.0,2860.5263157894738,19,7997.805974268617,0
CustomerId_2750,63901.0,2061.3225806451615,31,3218.2743138427127,0
CustomerId_2751,580.0,290.0,2,20916.218587498075,1
CustomerId_2753,279001.0,4810.362068965517,58,10969.594479380028,1
CustomerId_2754,500.0,500.0,1,0.0,1
CustomerId_2756,60000.0,4615.384615384615,13,6357.914510519697,0
CustomerId_2757,39000.0,4333.333333333333,9,6442.049363362563,1
CustomerId_2758,50000.0,6250.0,8,6943.650748294136,0
CustomerId_2759,24000.0,4000.0,6,6000.0,0
CustomerId_2760,19000.0,3166.6666666666665,6,7626.707459098367,1
CustomerId_2761,40000.0,5714.285714285715,7,8562.793269221707,0
CustomerId_2762,15175.0,1264.5833333333333,12,1681.3812751497628,1
CustomerId_2764,-2000.0,-222.22222222222223,9,19368.323222324754,0
CustomerId_2767,500.0,500.0,1,0.0,1
CustomerId_2769,2000.0,666.6666666666666,3,3785.9388972001825,1
CustomerId_2771,1000.0,1000.0,1,0.0,0
CustomerId_2772,73955.0,1103.8059701492537,67,1950.836279408071,0
CustomerId_2773,27255.0,1009.4444444444445,27,3722.060144321786,0
CustomerId_2774,667035.0,2912.8165938864627,229,11458.17239382292,0
CustomerId_2775,133950.0,6378.571428571428,21,12155.148820855418,0
CustomerId_2776,239000.0,15933.333333333334,15,33274.758057866085,1
CustomerId_2777,20000.0,3333.3333333333335,6,7814.516406449389,0
CustomerId_2778,20000.0,4000.0,5,6745.368781616021,0
CustomerId_2782,172000.0,3659.574468085106,47,5203.907063738706,0
CustomerId_2783,16600.0,1660.0,10,2117.2978061670965,1
CustomerId_2785,19000.0,3166.6666666666665,6,7626.707459098367,1
CustomerId_2786,7418.0,1236.3333333333333,6,2735.280729041659,1
CustomerId_2787,23000.0,696.969696969697,33,856.1760363984912,0
CustomerId_2788,20000.0,20000.0,1,0.0,1
CustomerId_2790,980.0,245.0,4,959.218431849597,1
CustomerId_2791,2000.0,2000.0,1,0.0,0
CustomerId_2793,166765.75,1873.7724719101125,89,5394.189650211032,0
CustomerId_2794,20000.0,4000.0,5,6745.368781616021,0
CustomerId_2796,1000.0,1000.0,1,0.0,1
CustomerId_2797,227873.0,9494.708333333334,24,21173.855122233144,0
CustomerId_2798,32885.0,714.8913043478261,46,953.5152735072438,0
CustomerId_2799,950.0,475.0,2,742.4621202458749,1
CustomerId_2800,40000.0,4444.444444444444,9,6463.573143221772,0
CustomerId_2801,19000.0,3800.0,5,6685.805860178712,1
CustomerId_2802,108865.0,2221.734693877551,49,2105.527584077902,0
CustomerId_2803,3960.0,440.0,9,1016.021653312566,0
CustomerId_2804,10000.0,10000.0,1,0.0,0
CustomerId_2806,188.0,47.0,4,755.27213638529,1
CustomerId_2807,134914.0,4652.206896551724,29,7058.913703251424,1
CustomerId_2808,12175.0,1014.5833333333334,12,1546.273318091735,0
CustomerId_2809,123270.6,1736.205633802817,71,3295.085725652123,0
CustomerId_2810,320000.0,64000.0,5,67026.11431375088,1
CustomerId_2811,4000.0,4000.0,1,0.0,1
CustomerId_2812,25000.0,12500.0,2,3535.5339059327375,0
CustomerId_2815,38535.0,602.109375,64,682.0305843625727,0
CustomerId_2816,235333.4,1045.9262222222221,225,1879.224143234298,0
CustomerId_2817,-10000.0,-10000.0,1,0.0,0
CustomerId_2818,173967.5,1850.718085106383,94,2467.007903843521,0
CustomerId_2820,-109909.0,-7327.266666666666,15,41767.055223784526,0
CustomerId_2822,146500.0,9766.666666666666,15,13282.462479668802,0
CustomerId_2824,19000.0,3166.6666666666665,6,7626.707459098367,1
CustomerId_2825,8900.0,2225.0,4,3225.2906845740276,0
CustomerId_2826,14000.0,14000.0,1,0.0,1
CustomerId_2827,10000.0,10000.0,1,0.0,0
CustomerId_2828,65000.0,3611.1111111111113,18,8297.263112822126,0
CustomerId_2829,16000.0,2285.714285714286,7,5154.748157905347,1
CustomerId_2831,34000.0,3090.909090909091,11,4013.590548487612,1
CustomerId_2832,75000.0,37500.0,2,60104.07640085654,1
CustomerId_2833,9378.0,4689.0,2,7510.888229763508,1
CustomerId_2834,-1000.0,-1000.0,1,0.0,1
CustomerId_2835,362750.0,40305.555555555555,9,96573.14081968018,0
CustomerId_2836,75000.0,3947.3684210526317,19,5183.158455898041,0
CustomerId_2838,40622.32,864.3046808510638,47,930.3341990845597,0
CustomerId_2839,2900.0,725.0,4,1517.3990905493517,0
CustomerId_2840,2000.0,2000.0,1,0.0,1
CustomerId_2841,500.0,500.0,1,0.0,0
CustomerId_2843,19990.0,1665.8333333333333,12,3054.866336410373,0
CustomerId_2844,121230.0,5270.869565217391,23,6729.4535189740045,0
CustomerId_2845,719049.0,5406.383458646616,133,8630.842784018925,0
CustomerId_2846,260191.0,1782.1301369863013,146,2887.584885783055,0
CustomerId_2847,48500.0,12125.0,4,19262.98263509574,1
CustomerId_2849,236226.0,19685.5,12,22636.351181632206,0
CustomerId_2850,15308.0,1913.5,8,3762.5585140205553,1
CustomerId_2851,800.0,800.0,1,0.0,1
CustomerId_2852,615808.0,5089.322314049587,121,8649.406124329073,0
CustomerId_2853,5700.0,950.0,6,1150.2173707608488,1
CustomerId_2854,19725.0,857.6086956521739,23,1478.561854675944,0
CustomerId_2855,60000.0,6000.0,10,5696.002496878354,0
CustomerId_2857,33010.0,717.6086956521739,46,1113.5986406094207,0
CustomerId_2858,93400.0,3220.689655172414,29,5493.966125951583,0
